%----------------------------------------------------------------
%  Reference : H. Abe, H. Kawamura and Y. Matsuo,
%  "Surface heat-flux fluctuations in a turbulent channel flow
%  up to Re_tau=1020 with Pr=0.025 and 0.71," 
%  Int. J. Heat and Fluid Flow, vol. 25, pp. 404-419, 2004.
%  DOI: https://doi.org/10.1016/j.ijheatfluidflow.2004.02.010
%----------------------------------------------------------------
Case: cha1020_pr071

Nomenclature:
     alpha = qw/(t_w-t_b)
     cp = specific heat capacity
     delta = channel half width
     Nu = alpha*2delta/ramda : Nusselt number
     nu = kinematic viscosity
     Pr = molecular Prandtl number
     qw = surface heat flux
     Re_bulk = Um*2delta/nu : Bulk Reynolds number
     Re_tau = u_tau*delta/nu : Friction Reynolds number
     ramda = thermal conductivity
     rho = density
     Um = bulk mean velocity
     u, v, w = streamwise, wall-normal and spanwise velocity fluctuations
     u_tau = friction velocity
     t = temperature fluctuation
     t_b = bulk mean temperature
     t_mean = mean temperature
     t_tau = qw/(rho*cp*u_tau) : friction temperature
     t_w = wall temperature
     x, y, z = streamwise, wall-normal and spanwise directions

     + = normalized by wall units (u_tau, t_tau, nu and rho)
     rms = root-mean-square value


1. Numerical Methodology

1.1. Governing equations
     Navier-Stokes equation and the continuity equation for flow field,
     and the energy equation for thermal field.

1.2. Discretization method
     Finite Difference Method was adopted.
     The fourth-order central difference scheme was adopted in the streamwise and
     spanwise directions, and the second-order central difference scheme was used
     in the wall-normal direction.

1.3. Spatial resolution
     6.38 and 4.25 wall units in the x- and z-directions
     and 0.15 to 7.32 wall units in the y-direction.

1.4. Time advancement
     The Crank-Nicolson method for the viscous terms with wall-normal derivatives
     and the third-order Runge-Kutta method for the other terms.

1.5. Computational volume
     12.8*delta x 2*delta x 6.4*delta.

1.6. Grid
     Staggered grid

1.7. Mesh number
     2048 x 448 x 1536

1.8. Criterion for stationary state
     The steady state is identified by 
     total shear stress & turbulent kinetic energy for velocity field
     and total heat flux & temperature variance for temperature field.

1.9. Period of time integration for ensemble averaging
     About 13,950 nu/u_tau^2
     after the flow reaches the fully developed state.  This integration time
     corresponds to about 20 washing out times through the computational domain.

2. Conditions

2.1. Specified conditions

     Re_tau = 1020
     Pr = 0.71

2.2. Obtained mean quantities

     Re_bulk = 41441
     Nu = 83.00


3. Turbulence statistics

  j        y+           t_mean+        t_rms+           ut+
101   0.235840e+03   0.156974e+02   0.169266e+01   0.200246e+01
102   0.240883e+03   0.157524e+02   0.168652e+01   0.198601e+01
103   0.245968e+03   0.158070e+02   0.168039e+01   0.196962e+01
104   0.251095e+03   0.158611e+02   0.167428e+01   0.195333e+01
105   0.256264e+03   0.159149e+02   0.166818e+01   0.193714e+01
106   0.261473e+03   0.159682e+02   0.166208e+01   0.192101e+01
107   0.266722e+03   0.160212e+02   0.165598e+01   0.190490e+01
108   0.272010e+03   0.160738e+02   0.164984e+01   0.188876e+01
109   0.277337e+03   0.161260e+02   0.164367e+01   0.187255e+01
110   0.282700e+03   0.161779e+02   0.163746e+01   0.185627e+01
111   0.288101e+03   0.162293e+02   0.163122e+01   0.183995e+01
112   0.293538e+03   0.162803e+02   0.162495e+01   0.182364e+01
113   0.299010e+03   0.163310e+02   0.161865e+01   0.180740e+01
114   0.304516e+03   0.163812e+02   0.161233e+01   0.179124e+01
115   0.310056e+03   0.164311e+02   0.160601e+01   0.177512e+01
116   0.315630e+03   0.164806e+02   0.159968e+01   0.175902e+01
117   0.321235e+03   0.165297e+02   0.159333e+01   0.174293e+01
118   0.326873e+03   0.165785e+02   0.158696e+01   0.172681e+01
119   0.332541e+03   0.166269e+02   0.158053e+01   0.171068e+01
120   0.338239e+03   0.166749e+02   0.157407e+01   0.169456e+01
121   0.343967e+03   0.167225e+02   0.156757e+01   0.167844e+01
122   0.349724e+03   0.167697e+02   0.156105e+01   0.166234e+01
123   0.355508e+03   0.168166e+02   0.155447e+01   0.164628e+01
124   0.361320e+03   0.168631e+02   0.154783e+01   0.163024e+01
125   0.367159e+03   0.169092e+02   0.154111e+01   0.161420e+01
126   0.373024e+03   0.169550e+02   0.153435e+01   0.159813e+01
127   0.378915e+03   0.170004e+02   0.152753e+01   0.158204e+01
128   0.384830e+03   0.170454e+02   0.152068e+01   0.156593e+01
129   0.390769e+03   0.170901e+02   0.151380e+01   0.154979e+01
130   0.396731e+03   0.171345e+02   0.150689e+01   0.153363e+01
131   0.402717e+03   0.171784e+02   0.149992e+01   0.151743e+01
132   0.408725e+03   0.172220e+02   0.149290e+01   0.150123e+01
133   0.414754e+03   0.172652e+02   0.148581e+01   0.148506e+01
134   0.420804e+03   0.173081e+02   0.147867e+01   0.146890e+01
135   0.426875e+03   0.173506e+02   0.147147e+01   0.145274e+01
136   0.432966e+03   0.173927e+02   0.146419e+01   0.143660e+01
137   0.439076e+03   0.174345e+02   0.145685e+01   0.142051e+01
138   0.445205e+03   0.174759e+02   0.144944e+01   0.140450e+01
139   0.451352e+03   0.175169e+02   0.144197e+01   0.138852e+01
140   0.457517e+03   0.175575e+02   0.143445e+01   0.137249e+01
141   0.463699e+03   0.175978e+02   0.142690e+01   0.135642e+01
142   0.469898e+03   0.176376e+02   0.141930e+01   0.134032e+01
143   0.476113e+03   0.176771e+02   0.141166e+01   0.132421e+01
144   0.482344e+03   0.177162e+02   0.140398e+01   0.130812e+01
145   0.488590e+03   0.177550e+02   0.139625e+01   0.129203e+01
146   0.494852e+03   0.177934e+02   0.138845e+01   0.127597e+01
147   0.501127e+03   0.178314e+02   0.138058e+01   0.125996e+01
148   0.507417e+03   0.178691e+02   0.137267e+01   0.124404e+01
149   0.513720e+03   0.179064e+02   0.136471e+01   0.122823e+01
150   0.520037e+03   0.179434e+02   0.135671e+01   0.121252e+01
151   0.526366e+03   0.179800e+02   0.134867e+01   0.119688e+01
152   0.532708e+03   0.180162e+02   0.134057e+01   0.118126e+01
153   0.539062e+03   0.180521e+02   0.133242e+01   0.116568e+01
154   0.545427e+03   0.180877e+02   0.132421e+01   0.115015e+01
155   0.551805e+03   0.181228e+02   0.131595e+01   0.113467e+01
156   0.558193e+03   0.181576e+02   0.130761e+01   0.111920e+01
157   0.564592e+03   0.181920e+02   0.129923e+01   0.110376e+01
158   0.571002e+03   0.182260e+02   0.129080e+01   0.108839e+01
159   0.577422e+03   0.182595e+02   0.128234e+01   0.107310e+01
160   0.583853e+03   0.182927e+02   0.127384e+01   0.105788e+01
161   0.590293e+03   0.183255e+02   0.126530e+01   0.104275e+01
162   0.596742e+03   0.183579e+02   0.125673e+01   0.102771e+01
163   0.603201e+03   0.183900e+02   0.124813e+01   0.101273e+01
164   0.609670e+03   0.184216e+02   0.123949e+01   0.997801e+00
165   0.616147e+03   0.184529e+02   0.123081e+01   0.982900e+00
166   0.622633e+03   0.184837e+02   0.122210e+01   0.968031e+00
167   0.629128e+03   0.185143e+02   0.121333e+01   0.953199e+00
168   0.635631e+03   0.185444e+02   0.120451e+01   0.938411e+00
169   0.642143e+03   0.185743e+02   0.119563e+01   0.923646e+00
170   0.648663e+03   0.186037e+02   0.118671e+01   0.908886e+00
171   0.655191e+03   0.186328e+02   0.117776e+01   0.894138e+00
172   0.661727e+03   0.186615e+02   0.116878e+01   0.879406e+00
173   0.668272e+03   0.186897e+02   0.115978e+01   0.864681e+00
174   0.674824e+03   0.187176e+02   0.115075e+01   0.849948e+00
175   0.681385e+03   0.187451e+02   0.114166e+01   0.835207e+00
176   0.687953e+03   0.187722e+02   0.113251e+01   0.820467e+00
177   0.694529e+03   0.187989e+02   0.112332e+01   0.805750e+00
178   0.701113e+03   0.188253e+02   0.111410e+01   0.791075e+00
179   0.707705e+03   0.188512e+02   0.110485e+01   0.776442e+00
180   0.714306e+03   0.188766e+02   0.109556e+01   0.761862e+00
181   0.720914e+03   0.189017e+02   0.108623e+01   0.747345e+00
182   0.727530e+03   0.189263e+02   0.107689e+01   0.732894e+00
183   0.734155e+03   0.189506e+02   0.106754e+01   0.718511e+00
184   0.740787e+03   0.189744e+02   0.105819e+01   0.704199e+00
185   0.747429e+03   0.189978e+02   0.104886e+01   0.689959e+00
186   0.754079e+03   0.190208e+02   0.103954e+01   0.675782e+00
187   0.760737e+03   0.190432e+02   0.103026e+01   0.661656e+00
188   0.767404e+03   0.190653e+02   0.102103e+01   0.647572e+00
189   0.774081e+03   0.190868e+02   0.101183e+01   0.633544e+00
190   0.780767e+03   0.191079e+02   0.100265e+01   0.619602e+00
191   0.787462e+03   0.191284e+02   0.993501e+00   0.605779e+00
192   0.794167e+03   0.191485e+02   0.984377e+00   0.592089e+00
193   0.800881e+03   0.191681e+02   0.975276e+00   0.578535e+00
194   0.807606e+03   0.191872e+02   0.966202e+00   0.565108e+00
195   0.814342e+03   0.192058e+02   0.957164e+00   0.551807e+00
196   0.821088e+03   0.192238e+02   0.948174e+00   0.538663e+00
197   0.827846e+03   0.192413e+02   0.939249e+00   0.525725e+00
198   0.834615e+03   0.192583e+02   0.930410e+00   0.513036e+00
199   0.841396e+03   0.192748e+02   0.921682e+00   0.500634e+00
200   0.848189e+03   0.192908e+02   0.913088e+00   0.488542e+00
201   0.854995e+03   0.193063e+02   0.904646e+00   0.476772e+00
202   0.861814e+03   0.193212e+02   0.896387e+00   0.465331e+00
203   0.868646e+03   0.193355e+02   0.888349e+00   0.454235e+00
204   0.875493e+03   0.193492e+02   0.880558e+00   0.443503e+00
205   0.882354e+03   0.193624e+02   0.873022e+00   0.433148e+00
206   0.889230e+03   0.193749e+02   0.865739e+00   0.423159e+00
207   0.896121e+03   0.193868e+02   0.858709e+00   0.413524e+00
208   0.903029e+03   0.193981e+02   0.851934e+00   0.404242e+00
209   0.909954e+03   0.194088e+02   0.845423e+00   0.395329e+00
210   0.916896e+03   0.194189e+02   0.839192e+00   0.386816e+00
211   0.923857e+03   0.194283e+02   0.833267e+00   0.378737e+00
212   0.930836e+03   0.194371e+02   0.827670e+00   0.371113e+00
213   0.937834e+03   0.194453e+02   0.822409e+00   0.363957e+00
214   0.944853e+03   0.194528e+02   0.817484e+00   0.357283e+00
215   0.951893e+03   0.194598e+02   0.812899e+00   0.351109e+00
216   0.958955e+03   0.194661e+02   0.808680e+00   0.345453e+00
217   0.966040e+03   0.194718e+02   0.804865e+00   0.340335e+00
218   0.973149e+03   0.194768e+02   0.801476e+00   0.335778e+00
219   0.980282e+03   0.194812e+02   0.798525e+00   0.331812e+00
220   0.987441e+03   0.194848e+02   0.796024e+00   0.328472e+00
221   0.994627e+03   0.194878e+02   0.793987e+00   0.325780e+00
222   0.100184e+04   0.194900e+02   0.792426e+00   0.323746e+00
